"Valimissündmus";"Jaoskonna number";"KOV või linnaosa";"Valimisringkond";"Jaoskonnas saavad hääletada ka teise ringkonda kuuluvad valijad";"Jaoskond korraldab kodus hääletamist";"Ära näita jaoskonda kaardirakendusel";"Jaoskonna telefoninumber";"E-posti aadress";"Valimiskasti koju tellimise telefoninumber";"Asukoha nimetus";"address";"Ligipääsetavus on olemas";"Info ligipääsetavuse kohta";"Valimispäev või eelhääletamine";"Kellaajad";"Valimispäev või eelhääletamise päev"
"RK_2023";"5";"Peipsiääre vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887334";"vald@peipsivald.ee";"0037258887330";"Koosa Noorteklubi";"Keskuse, Koosa küla, Peipsiääre vald, Tartu maakond";"true";"Sissepääs on võimalik ka ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"5";"Peipsiääre vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887334";"vald@peipsivald.ee";"0037258887330";"Koosa Noorteklubi";"Keskuse, Koosa küla, Peipsiääre vald, Tartu maakond";"true";"Sissepääs on võimalik ka ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"6";"Peipsiääre vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887335";"vald@peipsivald.ee";"0037258887330";"Kolkja Rahvamaja";"Ranna tn 5, Kolkja alevik, Peipsiääre vald, Tartu maakond";"true";"Sissepääs on võimalik ka ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"6";"Peipsiääre vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887335";"vald@peipsivald.ee";"0037258887330";"Kolkja Rahvamaja";"Ranna tn 5, Kolkja alevik, Peipsiääre vald, Tartu maakond";"true";"Sissepääs on võimalik ka ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"1";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887174";"valimised1@poltsamaa.ee";"0037253020509";"Põltsamaa Kultuurikeskus";"J. Kuperjanovi tn 1, Põltsamaa linn, Põltsamaa vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"1";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887174";"valimised1@poltsamaa.ee";"0037253020509";"Põltsamaa Kultuurikeskus";"J. Kuperjanovi tn 1, Põltsamaa linn, Põltsamaa vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Paremale maja küljele kohe kaldtee alguse lähedale on võimalik parkida auto liikumisraskusega inimesel.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887175";"valimised2@poltsamaa.ee";"0037253020509";"Endine Esku koolihoone";"Kooli tee 2, Esku küla, Põltsamaa vald, Jõgeva maakond";"true";"Ligipääsetav lapsevankri ja ratastooliga. Parkida saab valimiste ajal hoone ees olevas parklas.";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"2";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887175";"valimised2@poltsamaa.ee";"0037253020509";"Põltsamaa Valla Päevakeskus";"Pargi tn 2, Adavere alevik, Põltsamaa vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"2";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887175";"valimised2@poltsamaa.ee";"0037253020509";"Põltsamaa Valla Päevakeskus";"Pargi tn 2, Adavere alevik, Põltsamaa vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887176";"valimised3@poltsamaa.ee";"0037253020509";"Aidu Raamatukogu";"Kooli tee 7, Vägari küla, Põltsamaa vald, Jõgeva maakond";"true";"Ligipääs ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"3";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887176";"valimised3@poltsamaa.ee";"0037253020509";"Pisisaare spordikeskuses asuv raamatukogu ruum";"Kooli, Pisisaare küla, Põltsamaa vald, Jõgeva maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887176";"valimised3@poltsamaa.ee";"0037253020509";"Pisisaare Spordikeskuses asuv raamatukogu ruum";"Kooli, Pisisaare küla, Põltsamaa vald, Jõgeva maakond";"true";"Ligipääs ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"4";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887177";"valimised4@poltsamaa.ee";"0037253020509";"Lustivere Külaseltsi hoone";"Mõisa tee 9, Lustivere küla, Põltsamaa vald, Jõgeva maakond";"true";"Ligipääs ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887177";"valimised4@poltsamaa.ee";"0037253020509";"Lustivere Külaseltsi hoone";"Mõisa tee 9, Lustivere küla, Põltsamaa vald, Jõgeva maakond";"true";"Ligipääsetav ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"5";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887178";"valimised5@poltsamaa.ee";"0037253020509";"Puurmani teenuskeskus";"Tallinna mnt 1, Puurmani alevik, Põltsamaa vald, Jõgeva maakond";"true";"Ligipääsetav ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"5";"Põltsamaa vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887178";"valimised5@poltsamaa.ee";"0037253020509";"Puurmani teenuskeskus";"Tallinna mnt 1, Puurmani alevik, Põltsamaa vald, Jõgeva maakond";"true";"Ligipääsetav ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"1";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887347";"kadri.linamagi@tartuvald.ee";"003725106363";"Tartu Vallavalitsuse hoone";"Haava tn 6, Kõrveküla alevik, Tartu vald, Tartu maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"1";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"true";"true";"false";"0037258887347";"kadri.linamagi@tartuvald.ee";"003725106363";"Tartu Vallavalitsuse hoone";"Haava tn 6, Kõrveküla alevik, Tartu vald, Tartu maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887348";"triinu.joesaar@gmail.com";"003725106363";"Lähte Ühisraamatukogu";"Õpetaja tn 8, Lähte alevik, Tartu vald, Tartu maakond";"true";"Ligipääs tagatud";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"2";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887348";"triinu.joesaar@gmail.com";"003725106363";"Lähte Ühisraamatukogu";"Õpetaja tn 8, Lähte alevik, Tartu vald, Tartu maakond";"true";"Ligipääs tagatud";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887349";"aksi.raamatukogu@tartuvald.ee";"003725106363";"Äksi raamatukogu";"Saadjärve tn 22, Äksi alevik, Tartu vald, Tartu maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887349";"aksi.raamatukogu@tartuvald.ee";"003725106363";"Äksi raamatukogu";"Saadjärve tn 22, Äksi alevik, Tartu vald, Tartu maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887350";"kadi.kukk@tartuvald.ee";"003725106363";"Raadi Lasteaia Ripsik Nupsiku maja";"Mõisatamme tn 30/2, Raadi alev, Tartu vald, Tartu maakond";"true";"Ligipääs tagatud";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"4";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887350";"kadi.kukk@tartuvald.ee";"003725106363";"Raadi Lasteaia Ripsik Nupsiku maja";"Mõisatamme tn 30/2, Raadi alev, Tartu vald, Tartu maakond";"true";"Ligipääs tagatud";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"5";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887351";"katrin.metsamart@gmail.com";"003725106363";"Laeva Kultuurimaja";"Väänikvere tee 6, Laeva küla, Tartu vald, Tartu maakond";"true";"Ligipääs tagatud";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"5";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887351";"katrin.metsamart@gmail.com";"003725106363";"Laeva Kultuurimaja";"Väänikvere tee 6, Laeva küla, Tartu vald, Tartu maakond";"true";"Ligipääs tagatud";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"6";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887352";"tiina.reinesberg@tartuvald.ee";"003725106363";"Tabivere Põhikool";"Hariduse tn 1, Tabivere alevik, Tartu vald, Tartu maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"6";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887352";"tiina.reinesberg@tartuvald.ee";"003725106363";"Tabivere Põhikool";"Hariduse tn 1, Tabivere alevik, Tartu vald, Tartu maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"7";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887353";"tiia.partelpoeg@gmail.com";"003725106363";"Maarja-Magdaleena rahvamaja";"Kiriku tee 18, Maarja-Magdaleena küla, Tartu vald, Tartu maakond";"true";"Ligipääs tagatud";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"7";"Tartu vald";"Valimisringkond nr 9 – Jõgeva- ja Tartumaa (v.a Tartu linn)";"false";"true";"false";"0037258887353";"tiia.partelpoeg@gmail.com";"003725106363";"Maarja-Magdaleena rahvamaja";"Kiriku tee 18, Maarja-Magdaleena küla, Tartu vald, Tartu maakond";"true";"Ligipääs tagatud";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887336";"valimised@tartu.ee";"003727361333";"Tartu Rakenduslik Kolledž";"Põllu tn 11, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus,";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887336";"valimised@tartu.ee";"003727361333";"Tartu Rakenduslik Kolledž";"Põllu tn 11, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"2";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887337";"valimised@tartu.ee";"003727361333";"Eedeni keskus";"Kalda tee 1c, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887337";"valimised@tartu.ee";"003727361333";"Eedeni keskus";"Kalda tee 1c, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"3";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887338";"valimised@tartu.ee";"003727361333";"Tartu Raatuse Kool";"Raatuse tn 88a, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"3";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887338";"valimised@tartu.ee";"003727361333";"Tartu Raatuse Kool";"Raatuse tn 88a, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"4";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887339";"valimised@tartu.ee";"003727361333";"Tartu Kristjan Jaak Petersoni Gümnaasium";"Kaunase pst 70, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"4";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887339";"valimised@tartu.ee";"003727361333";"Tartu Kristjan Jaak Petersoni Gümnaasium";"Kaunase pst 70, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"5";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887340";"valimised@tartu.ee";"003727361333";"Lõunakeskus";"Ringtee tn 75, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"5";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887340";"valimised@tartu.ee";"003727361333";"Lõunakeskus";"Ringtee tn 75, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"6";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887341";"valimised@tartu.ee";"003727361333";"Tartu Kaubamaja II korrus";"Riia tn 1, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"6";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887341";"valimised@tartu.ee";"003727361333";"Tartu Kaubamaja II korrus";"Riia tn 1, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"7";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887342";"valimised@tartu.ee";"003727361333";"Hääletamistelk Küüni tänaval Poe ja Vallikraavi tänavate vahelises lõigus";"Küüni tänav T1, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hääletamisruumi läheduses on parkla, hääletamisruumi läheduses on ühistranspordi peatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"7";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887342";"valimised@tartu.ee";"003727361333";"Hääletamistelk Küüni tänaval Poe ja Vallikraavi tänavate vahelises lõigus";"Küüni tänav T1, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hääletamisruumi läheduses on parkla, hääletamisruumi läheduses on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"8";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887343";"valimised@tartu.ee";"003727361333";"Tartu Forseliuse Kool";"Tähe tn 103, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"8";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887343";"valimised@tartu.ee";"003727361333";"Tartu Forseliuse Kool";"Tähe tn 103, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"9";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887344";"valimised@tartu.ee";"003727361333";"Tartu Rakenduslik Kolledž";"Kopli tn 1, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"9";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887344";"valimised@tartu.ee";"003727361333";"Tartu Rakenduslik Kolledž";"Kopli tn 1, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"10";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887345";"valimised@tartu.ee";"003727361333";"Veeriku tennise ja sulgpallikeskus";"Näituse tn 33, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hääletamisruumi läheduses on parkla, hääletamisruumi läheduses on ühistranspordi peatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"10";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887345";"valimised@tartu.ee";"003727361333";"Veeriku tennise ja sulgpallikeskus";"Näituse tn 33, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hääletamisruumi läheduses on parkla, hääletamisruumi läheduses on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"11";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887346";"valimised@tartu.ee";"003727361333";"Tartu Tamme Kool";"Tamme pst 24a, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"11";"Tartu linn";"Valimisringkond nr 10 – Tartu linn";"true";"true";"false";"0037258887346";"valimised@tartu.ee";"003727361333";"Tartu Tamme Kool";"Tamme pst 24a, Tartu linn, Tartu linn, Tartu maakond";"true";"Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"1";"Antsla vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"true";"true";"false";"0037258887387";"liana@antsla.ee";"0037258887387";"Antsla Kultuuri-ja Spordikeskus";"Kooli tee 19, Antsla linn, Antsla vald, Võru maakond";"true";"ratastoolis või muude abivahenditega";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Antsla vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"true";"true";"false";"0037258887387";"liana@antsla.ee";"0037258887387";"Antsla Valla Kultuurikeskus";"Kooli tee 19, Antsla linn, Antsla vald, Võru maakond";"true";"ratastooli ja muu abivahendiga";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"1";"Antsla vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"true";"true";"false";"0037258887387";"liana@antsla.ee";"0037258887387";"Kuldre Kool";"Kuldre kool, Kuldre küla, Antsla vald, Võru maakond";"true";"Hääletamisruum asub esimesel korrusel ja komisjoni liikmed vajadusel abistavad. Ligipääs ratastooli ja abivahenditega olemas.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"1";"Antsla vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"true";"true";"false";"0037258887387";"liana@antsla.ee";"0037258887387";"Tsooru Rahvamaja";"Tsooru rahvamaja, Tsooru küla, Antsla vald, Võru maakond";"true";"Hääletamisruum asub esimesel korrusel ja komisjoni liikmed vajadusel abistavad. Ligipääs ratastooli ja abivahenditega olemas.";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"1";"Kanepi vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"true";"true";"false";"0037258887230";"eda.tarend@kanepi.ee";"0037258887230";"Kanepi Seltsimaja";"A. Weizenbergi tn 31, Kanepi alevik, Kanepi vald, Põlva maakond";"true";"Lähedal Kanepi bussipeatus, ratastooliga ja lapsevankriga ligipääsetav";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"1";"Kanepi vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"true";"true";"false";"0037258887230";"eda.tarend@kanepi.ee";"0037258887230";"Kanepi Seltsimaja";"A. Weizenbergi tn 31, Kanepi alevik, Kanepi vald, Põlva maakond";"true";"Lähedal Kanepi bussipeatus, ratastooliga ja lapsevankriga ligipääsetav";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"2";"Kanepi vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"false";"true";"false";"0037258887231";"ly.vatson@kanepi.ee";"0037258887231";"Krootuse külakeskus (endine Kõlleste vallamaja)";"Pargi tn 3, Krootuse küla, Kanepi vald, Põlva maakond";"true";"Lähedal bussipeatus, ratastooliga ja lapsevankriga ligipääsetav";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"2";"Kanepi vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"false";"true";"false";"0037258887231";"ly.vatson@kanepi.ee";"0037258887231";"Krootuse külakeskus (endine Kõlleste vallamaja)";"Pargi tn 3, Krootuse küla, Kanepi vald, Põlva maakond";"true";"Lähedal bussipeatus, ratastooliga ja lapsevankriga ligipääsetav";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-03"
"RK_2023";"2";"Kanepi vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"false";"true";"false";"0037258887231";"ly.vatson@kanepi.ee";"0037258887231";"Põlgaste raamatukogu-külakeskus";"Saia tee 2, Põlgaste küla, Kanepi vald, Põlva maakond";"true";"Lähedal bussipeatus, ratastooliga ja lapsevankriga ligipääsetav";"E";"12:00 - 20:00";"2023-03-04 - 2023-03-04"
"RK_2023";"3";"Kanepi vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"false";"true";"false";"0037258887232";"maire.meitsar@mail.ee";"0037258887232";"Saverna külakeskus (endine Valgjärve vallamaja)";"Kooli tee 5, Saverna küla, Kanepi vald, Põlva maakond";"true";"Lähedal bussipeatus";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"3";"Kanepi vald";"Valimisringkond nr 11 – Võru-, Valga- ja Põlvamaa";"false";"true";"false";"0037258887232";"maire.meitsar@mail.ee";"0037258887232";"Saverna külakeskus (endine Valgjärve vallamaja)";"Kooli tee 5, Saverna küla, Kanepi vald, Põlva maakond";"true";"Lähedal bussipeatus";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
